order_id,placed_at,zone,platform,status,total_amount,prep_time_seconds,delivery_time_seconds,cancellation_reason,weather_flag
489765,2026-07-17T13:19:42,Zone 2,zomato,delivered,478,1282,2319,,false
489847,2026-07-17T13:24:31,Zone 3,swiggy,delivered,273,1238,1934,,false
489737,2026-07-17T13:32:37,Zone 3,swiggy,delivered,251,1107,1763,,false
489751,2026-07-17T13:37:34,Zone 1,swiggy,delivered,405,1302,2072,,false
489722,2026-07-17T13:49:04,Zone 1,zomato,delivered,797,802,1858,,false
489773,2026-07-17T14:06:35,Zone 3,swiggy,delivered,299,1196,2148,,false
489925,2026-07-17T14:07:02,Zone 3,swiggy,delivered,166,444,1388,,false
489732,2026-07-17T14:23:44,Zone 2,zomato,delivered,387,1182,2146,,false
489973,2026-07-17T14:31:53,Zone 3,swiggy,delivered,99,1060,1831,,false
489912,2026-07-17T14:50:56,Zone 1,swiggy,delivered,279,475,1481,,false
489766,2026-07-17T14:55:15,Zone 1,zomato,delivered,531,479,1605,,false
489930,2026-07-17T14:59:54,Zone 3,swiggy,delivered,223,541,1352,,false
489835,2026-07-17T15:02:32,Zone 2,zomato,delivered,561,687,1717,,false
489739,2026-07-17T15:19:56,Zone 2,zomato,delivered,302,515,1461,,false
489867,2026-07-17T15:23:28,Zone 2,zomato,delivered,578,668,1562,,false
489876,2026-07-17T15:48:55,Zone 2,swiggy,delivered,339,993,1790,,false
489750,2026-07-17T16:18:53,Zone 2,zomato,delivered,200,831,2179,,false
489970,2026-07-17T16:37:46,Zone 2,swiggy,delivered,278,1153,1931,,false
489711,2026-07-17T16:38:46,Zone 2,swiggy,delivered,448,1122,1838,,false
489789,2026-07-17T17:30:57,Zone 1,swiggy,delivered,528,591,1361,,false
489868,2026-07-17T17:33:47,Zone 3,swiggy,delivered,170,892,1968,,false
489945,2026-07-17T17:35:30,Zone 3,swiggy,delivered,333,584,1566,,false
489881,2026-07-17T17:48:27,Zone 1,swiggy,delivered,217,815,1658,,false
489964,2026-07-17T18:04:03,Zone 2,zomato,delivered,145,558,1589,,false
489862,2026-07-17T18:14:53,Zone 3,swiggy,delivered,451,792,2075,,false
489728,2026-07-17T18:15:34,Zone 1,zomato,delivered,187,1306,2061,,false
489760,2026-07-17T18:16:22,Zone 1,swiggy,delivered,356,921,2134,,false
489777,2026-07-17T18:32:48,Zone 3,zomato,delivered,414,573,1786,,false
489820,2026-07-17T19:23:19,Zone 1,swiggy,delivered,243,1214,2114,,false
489811,2026-07-17T19:35:20,Zone 3,zomato,delivered,183,768,1660,,false
489907,2026-07-17T19:36:15,Zone 2,zomato,delivered,254,1320,2650,,false
489746,2026-07-17T19:54:36,Zone 2,swiggy,delivered,332,1250,1979,,false
489846,2026-07-17T19:59:20,Zone 1,zomato,delivered,333,818,1600,,false
489710,2026-07-17T20:12:57,Zone 3,swiggy,delivered,427,1216,2494,,false
489815,2026-07-17T20:20:06,Zone 1,swiggy,cancelled,322,934,2057,weather_delay,false
489805,2026-07-17T20:30:15,Zone 1,zomato,delivered,325,756,1918,,false
489827,2026-07-17T20:36:29,Zone 1,zomato,delivered,382,717,1388,,false
489770,2026-07-17T20:48:43,Zone 1,zomato,delivered,520,689,2004,,false
489900,2026-07-17T20:54:32,Zone 1,swiggy,delivered,120,698,1628,,false
489952,2026-07-17T21:01:11,Zone 1,swiggy,delivered,225,503,1612,,false
489755,2026-07-17T21:02:10,Zone 1,swiggy,cancelled,281,1040,1883,address_issue,false
489894,2026-07-17T21:30:19,Zone 2,swiggy,cancelled,158,505,1866,item_unavailable,false
489932,2026-07-17T21:40:44,Zone 2,swiggy,delivered,346,1362,2548,,false
489933,2026-07-17T21:48:22,Zone 3,swiggy,delivered,589,1181,2423,,false
489794,2026-07-17T21:52:14,Zone 1,swiggy,delivered,587,740,1543,,false
489941,2026-07-17T21:52:17,Zone 3,swiggy,delivered,242,947,1643,,false
489869,2026-07-17T21:54:40,Zone 3,swiggy,delivered,348,1332,2039,,false
489882,2026-07-17T22:36:00,Zone 3,zomato,delivered,792,1067,1834,,false
489905,2026-07-17T22:59:44,Zone 2,swiggy,delivered,283,500,1507,,false
489743,2026-07-17T23:19:04,Zone 2,swiggy,delivered,524,952,1993,,false
489923,2026-07-17T23:29:20,Zone 3,swiggy,delivered,664,638,1318,,false
490186,2026-07-18T02:58:06,Zone 2,zomato,delivered,147,642,1827,,false
490003,2026-07-18T05:21:11,Zone 3,swiggy,delivered,135,1046,1708,,false
490175,2026-07-18T06:51:28,Zone 3,swiggy,delivered,392,811,2113,,false
490163,2026-07-18T07:56:26,Zone 3,zomato,delivered,99,809,1960,,false
490089,2026-07-18T07:57:16,Zone 3,swiggy,delivered,477,636,1826,,false
490210,2026-07-18T08:06:01,Zone 1,zomato,delivered,311,1040,2026,,false
490081,2026-07-18T08:11:50,Zone 3,swiggy,delivered,99,1110,1782,,false
490237,2026-07-18T08:21:49,Zone 3,swiggy,delivered,260,814,2004,,false
490190,2026-07-18T09:00:20,Zone 3,zomato,delivered,230,606,1599,,false
489991,2026-07-18T09:48:49,Zone 3,swiggy,delivered,142,1055,2225,,false
490084,2026-07-18T09:56:47,Zone 1,zomato,cancelled,362,904,,customer_cancelled_predispatch,false
490118,2026-07-18T10:05:21,Zone 2,swiggy,delivered,480,679,1449,,false
490112,2026-07-18T10:20:55,Zone 3,swiggy,delivered,243,986,1743,,false
490074,2026-07-18T11:14:50,Zone 2,swiggy,delivered,245,591,1253,,false
490100,2026-07-18T11:20:48,Zone 3,swiggy,delivered,308,734,1741,,false
490134,2026-07-18T11:45:46,Zone 3,swiggy,delivered,121,493,1723,,false
490038,2026-07-18T11:47:46,Zone 3,zomato,cancelled,252,1040,,customer_cancelled_predispatch,false
490198,2026-07-18T11:49:04,Zone 3,swiggy,delivered,145,716,1721,,false
490206,2026-07-18T11:50:18,Zone 3,zomato,delivered,269,1050,1726,,false
490001,2026-07-18T12:03:09,Zone 3,swiggy,delivered,529,621,1725,,false
490153,2026-07-18T12:07:26,Zone 2,zomato,delivered,333,887,1628,,false
490068,2026-07-18T12:37:56,Zone 1,swiggy,delivered,301,540,1377,,false
490158,2026-07-18T12:38:56,Zone 2,swiggy,delivered,319,947,2183,,false
490096,2026-07-18T12:40:19,Zone 3,swiggy,delivered,393,457,1627,,false
490180,2026-07-18T12:47:44,Zone 2,zomato,delivered,368,1244,2048,,false
489990,2026-07-18T13:03:06,Zone 1,swiggy,delivered,543,490,1571,,false
490009,2026-07-18T13:06:14,Zone 2,swiggy,cancelled,311,1153,1960,payment_failed,false
490075,2026-07-18T13:10:39,Zone 3,zomato,delivered,168,567,1510,,false
490202,2026-07-18T13:16:09,Zone 3,zomato,delivered,503,906,1824,,false
490019,2026-07-18T13:29:16,Zone 2,swiggy,delivered,573,550,1600,,false
490228,2026-07-18T13:46:35,Zone 2,zomato,delivered,264,1319,2322,,false
490007,2026-07-18T13:47:52,Zone 3,swiggy,delivered,188,664,1763,,false
490128,2026-07-18T13:51:46,Zone 1,swiggy,delivered,387,870,1688,,false
490169,2026-07-18T14:11:10,Zone 2,swiggy,delivered,504,1198,2314,,false
490168,2026-07-18T14:22:29,Zone 1,swiggy,delivered,222,611,1410,,false
490140,2026-07-18T14:45:39,Zone 3,swiggy,delivered,370,1316,2333,,false
490224,2026-07-18T15:08:00,Zone 3,swiggy,delivered,200,454,1249,,false
490034,2026-07-18T15:28:02,Zone 1,swiggy,cancelled,229,984,,customer_cancelled_predispatch,false
490057,2026-07-18T15:56:06,Zone 3,zomato,delivered,135,1121,2235,,false
490234,2026-07-18T16:03:26,Zone 3,zomato,delivered,336,1202,2016,,false
489995,2026-07-18T16:04:41,Zone 2,swiggy,delivered,99,652,1843,,false
490082,2026-07-18T16:11:14,Zone 1,swiggy,delivered,114,592,1303,,false
490139,2026-07-18T16:41:35,Zone 1,zomato,delivered,693,1113,2454,,false
490047,2026-07-18T16:45:39,Zone 2,swiggy,delivered,475,1198,2508,,false
490024,2026-07-18T17:39:54,Zone 1,swiggy,delivered,105,1020,2323,,false
490125,2026-07-18T17:55:32,Zone 3,swiggy,delivered,230,853,1787,,false
490044,2026-07-18T18:05:07,Zone 1,zomato,delivered,99,1182,2359,,false
490123,2026-07-18T18:05:33,Zone 2,swiggy,delivered,424,629,1831,,false
490060,2026-07-18T18:23:44,Zone 2,swiggy,cancelled,365,563,1907,kitchen_overload,false
490041,2026-07-18T18:24:15,Zone 3,zomato,cancelled,306,971,2285,item_unavailable,false
490070,2026-07-18T19:01:51,Zone 3,swiggy,delivered,141,1365,2374,,false
490062,2026-07-18T19:04:23,Zone 2,swiggy,delivered,288,784,1859,,false
490099,2026-07-18T19:13:46,Zone 2,swiggy,delivered,212,881,1818,,false
490109,2026-07-18T19:23:00,Zone 2,zomato,delivered,553,1021,2352,,false
490071,2026-07-18T19:49:18,Zone 1,zomato,cancelled,168,958,1918,courier_no_show,false
490046,2026-07-18T19:52:15,Zone 3,swiggy,delivered,307,1125,2179,,false
490135,2026-07-18T19:58:03,Zone 1,swiggy,delivered,156,1141,2204,,false
490029,2026-07-18T20:12:25,Zone 3,zomato,delivered,592,1465,2303,,false
490189,2026-07-18T20:24:44,Zone 2,zomato,delivered,211,1100,1967,,false
490220,2026-07-18T20:25:43,Zone 2,swiggy,delivered,305,1319,2283,,false
490092,2026-07-18T20:48:16,Zone 2,swiggy,delivered,671,1379,2322,,false
489999,2026-07-18T20:50:07,Zone 1,swiggy,cancelled,555,959,,customer_cancelled_predispatch,false
490176,2026-07-18T20:56:09,Zone 2,zomato,delivered,601,1309,1962,,false
490126,2026-07-18T21:01:22,Zone 3,zomato,delivered,188,1304,2414,,false
490018,2026-07-18T21:16:30,Zone 2,zomato,delivered,161,1420,2420,,false
490215,2026-07-18T21:18:52,Zone 3,swiggy,cancelled,250,638,1604,item_unavailable,false
489986,2026-07-18T21:26:46,Zone 1,swiggy,delivered,286,495,1478,,false
490051,2026-07-18T21:35:27,Zone 3,swiggy,delivered,378,1028,1831,,false
490194,2026-07-18T21:37:50,Zone 3,swiggy,delivered,315,772,2027,,false
490104,2026-07-18T21:45:51,Zone 3,zomato,delivered,525,1283,1987,,false
490146,2026-07-18T21:58:00,Zone 1,swiggy,delivered,299,972,1638,,false
490179,2026-07-18T22:13:12,Zone 1,zomato,delivered,563,658,1505,,false
490152,2026-07-18T22:35:33,Zone 3,swiggy,delivered,486,1119,1808,,false
490013,2026-07-18T22:37:59,Zone 1,swiggy,delivered,683,1051,2263,,false
490012,2026-07-18T22:52:44,Zone 2,swiggy,delivered,275,524,1398,,false
490108,2026-07-18T22:56:28,Zone 3,swiggy,delivered,394,1164,2219,,false
490121,2026-07-18T23:42:44,Zone 3,zomato,delivered,139,939,2131,,false
490214,2026-07-18T23:48:14,Zone 3,swiggy,delivered,145,1190,2383,,false
490387,2026-07-19T07:45:14,Zone 1,zomato,delivered,136,671,1754,,false
490530,2026-07-19T10:03:59,Zone 3,swiggy,cancelled,239,430,1155,kitchen_overload,false
490318,2026-07-19T10:15:31,Zone 1,swiggy,delivered,244,520,1439,,false
490391,2026-07-19T10:19:53,Zone 1,zomato,delivered,207,951,1616,,false
490245,2026-07-19T10:46:13,Zone 1,swiggy,delivered,148,1064,2170,,false
490337,2026-07-19T11:06:04,Zone 3,zomato,delivered,263,631,1379,,false
490497,2026-07-19T11:07:35,Zone 2,swiggy,delivered,551,787,1441,,false
490486,2026-07-19T11:07:44,Zone 1,zomato,delivered,359,1043,1974,,false
490299,2026-07-19T11:10:15,Zone 1,swiggy,delivered,271,682,1374,,false
490314,2026-07-19T11:37:03,Zone 3,zomato,delivered,279,915,2231,,false
490277,2026-07-19T11:48:31,Zone 2,swiggy,delivered,277,445,1489,,false
490296,2026-07-19T12:02:17,Zone 2,zomato,delivered,372,596,1419,,false
490421,2026-07-19T12:18:11,Zone 3,zomato,delivered,681,890,1610,,false
490238,2026-07-19T12:26:47,Zone 3,swiggy,cancelled,627,690,,customer_cancelled_predispatch,false
490405,2026-07-19T12:27:05,Zone 3,zomato,delivered,633,642,1431,,false
490368,2026-07-19T12:49:40,Zone 3,swiggy,delivered,372,598,1493,,false
490265,2026-07-19T12:53:29,Zone 1,swiggy,delivered,368,1251,2295,,false
490260,2026-07-19T12:57:11,Zone 2,zomato,delivered,363,540,1376,,false
490291,2026-07-19T13:00:26,Zone 2,swiggy,delivered,288,627,1743,,false
490519,2026-07-19T13:14:43,Zone 2,zomato,cancelled,369,1328,2709,courier_no_show,false
490379,2026-07-19T13:36:11,Zone 1,swiggy,delivered,449,628,1306,,false
490382,2026-07-19T14:00:16,Zone 3,swiggy,delivered,369,603,1453,,false
490410,2026-07-19T14:00:41,Zone 1,zomato,delivered,278,1171,2345,,false
490285,2026-07-19T14:13:37,Zone 1,zomato,delivered,372,1086,2118,,false
490433,2026-07-19T14:16:28,Zone 3,swiggy,delivered,265,919,1834,,false
490463,2026-07-19T14:18:15,Zone 2,zomato,delivered,99,642,1479,,false
490455,2026-07-19T14:24:05,Zone 3,zomato,delivered,289,1200,2464,,false
490374,2026-07-19T14:37:48,Zone 3,zomato,delivered,140,1149,1990,,false
490357,2026-07-19T14:39:03,Zone 2,zomato,delivered,422,684,1567,,false
490476,2026-07-19T14:48:13,Zone 2,swiggy,delivered,563,1060,2063,,false
490502,2026-07-19T14:53:19,Zone 1,swiggy,delivered,237,1082,2213,,false
490281,2026-07-19T15:08:53,Zone 3,swiggy,delivered,409,770,1871,,false
490428,2026-07-19T15:17:49,Zone 1,swiggy,delivered,205,1038,2039,,false
490465,2026-07-19T15:32:15,Zone 1,swiggy,delivered,300,1068,2272,,false
490355,2026-07-19T15:40:24,Zone 1,swiggy,delivered,212,881,1779,,false
490325,2026-07-19T15:44:14,Zone 2,swiggy,delivered,283,1099,1972,,false
490482,2026-07-19T16:25:01,Zone 3,zomato,delivered,403,1080,2130,,false
490365,2026-07-19T16:25:50,Zone 1,swiggy,delivered,281,870,1734,,false
490416,2026-07-19T16:29:30,Zone 3,swiggy,cancelled,317,1141,2008,address_issue,false
490450,2026-07-19T16:41:40,Zone 3,swiggy,delivered,307,819,1789,,false
490397,2026-07-19T17:29:31,Zone 1,swiggy,delivered,282,1029,1717,,false
490249,2026-07-19T17:38:07,Zone 1,swiggy,delivered,521,1142,1994,,false
490363,2026-07-19T17:50:22,Zone 2,swiggy,delivered,480,1051,2198,,false
490425,2026-07-19T18:01:05,Zone 2,zomato,delivered,184,466,1508,,false
490339,2026-07-19T18:06:19,Zone 3,swiggy,delivered,622,953,1786,,false
490310,2026-07-19T18:22:36,Zone 3,zomato,delivered,210,1284,2123,,false
490345,2026-07-19T19:08:23,Zone 3,zomato,delivered,175,1001,1829,,false
490261,2026-07-19T19:17:31,Zone 1,swiggy,delivered,655,1329,2624,,false
490242,2026-07-19T19:20:26,Zone 1,swiggy,delivered,378,1162,1923,,false
490509,2026-07-19T19:26:28,Zone 3,zomato,delivered,122,995,1903,,false
490329,2026-07-19T19:32:40,Zone 1,swiggy,delivered,753,1336,2300,,false
490302,2026-07-19T19:46:14,Zone 1,zomato,delivered,630,1261,2110,,false
490471,2026-07-19T19:49:32,Zone 2,swiggy,delivered,252,792,2021,,false
490324,2026-07-19T19:55:17,Zone 1,swiggy,delivered,303,1245,2022,,false
490531,2026-07-19T19:55:54,Zone 2,swiggy,delivered,342,874,2133,,false
490508,2026-07-19T19:56:05,Zone 3,zomato,cancelled,241,1056,2376,courier_no_show,false
490334,2026-07-19T20:01:00,Zone 2,zomato,delivered,680,801,1494,,false
490490,2026-07-19T20:01:26,Zone 1,zomato,delivered,503,649,1772,,false
490263,2026-07-19T20:05:25,Zone 2,zomato,delivered,702,1426,2215,,false
490446,2026-07-19T20:15:20,Zone 2,zomato,cancelled,99,962,1702,kitchen_overload,false
490350,2026-07-19T20:20:44,Zone 3,zomato,delivered,478,788,1783,,false
490456,2026-07-19T20:25:35,Zone 2,swiggy,delivered,443,1302,2352,,false
490438,2026-07-19T20:26:35,Zone 1,zomato,delivered,184,1219,2326,,false
490270,2026-07-19T20:27:15,Zone 1,swiggy,delivered,359,1241,1934,,false
490371,2026-07-19T20:34:11,Zone 3,zomato,delivered,402,1368,2138,,false
490304,2026-07-19T20:39:12,Zone 1,swiggy,delivered,619,649,1304,,false
490518,2026-07-19T20:44:43,Zone 1,zomato,cancelled,153,1345,2808,kitchen_overload,false
490254,2026-07-19T21:25:36,Zone 1,swiggy,cancelled,901,1378,2723,item_unavailable,false
490495,2026-07-19T21:30:12,Zone 2,zomato,delivered,332,1108,2134,,false
490467,2026-07-19T21:35:59,Zone 1,swiggy,delivered,287,1336,2529,,false
490243,2026-07-19T21:37:45,Zone 1,zomato,delivered,223,921,2096,,false
490525,2026-07-19T21:37:58,Zone 3,zomato,delivered,414,466,1658,,false
490275,2026-07-19T21:39:46,Zone 3,zomato,delivered,151,1171,2144,,false
490460,2026-07-19T22:09:28,Zone 3,swiggy,delivered,336,1047,2283,,false
490293,2026-07-19T22:36:53,Zone 2,swiggy,delivered,513,1116,2383,,false
490441,2026-07-19T23:00:38,Zone 1,zomato,delivered,396,997,1711,,false
490512,2026-07-19T23:33:10,Zone 1,zomato,delivered,484,1033,2171,,false
490401,2026-07-19T23:55:08,Zone 1,zomato,delivered,458,407,1381,,false
490659,2026-07-20T00:18:00,Zone 1,zomato,delivered,245,455,1245,,true
490752,2026-07-20T00:28:14,Zone 3,zomato,delivered,557,408,2036,,true
490713,2026-07-20T00:58:24,Zone 2,swiggy,delivered,279,666,1448,,false
490719,2026-07-20T07:46:33,Zone 1,zomato,delivered,99,476,1741,,true
490597,2026-07-20T07:57:04,Zone 1,zomato,delivered,312,1039,2602,,false
490615,2026-07-20T07:59:31,Zone 2,zomato,delivered,392,1115,2581,,true
490626,2026-07-20T09:33:27,Zone 2,swiggy,delivered,412,1177,2659,,false
490691,2026-07-20T09:34:17,Zone 2,swiggy,delivered,282,492,1604,,true
490704,2026-07-20T09:48:04,Zone 2,swiggy,delivered,256,616,1797,,false
490546,2026-07-20T11:59:26,Zone 3,zomato,delivered,205,723,2427,,true
490634,2026-07-20T12:10:04,Zone 3,swiggy,delivered,138,1066,2233,,true
490555,2026-07-20T12:38:01,Zone 1,zomato,delivered,308,620,1871,,false
490594,2026-07-20T12:38:52,Zone 1,swiggy,delivered,192,529,1640,,false
490540,2026-07-20T12:41:29,Zone 1,swiggy,delivered,292,555,2077,,false
490643,2026-07-20T13:19:17,Zone 1,zomato,delivered,324,1182,2680,,false
490742,2026-07-20T13:26:24,Zone 1,zomato,cancelled,291,983,2376,weather_delay,true
490697,2026-07-20T13:29:51,Zone 3,swiggy,delivered,208,1113,3153,,true
490550,2026-07-20T13:33:43,Zone 3,swiggy,cancelled,487,1354,4017,weather_delay,true
490639,2026-07-20T13:39:47,Zone 2,swiggy,delivered,320,504,1433,,true
490630,2026-07-20T13:50:19,Zone 1,zomato,cancelled,319,1278,2714,weather_delay,true
490701,2026-07-20T14:17:18,Zone 3,zomato,delivered,343,1131,3110,,true
490565,2026-07-20T14:17:43,Zone 3,zomato,cancelled,228,895,3315,weather_delay,true
490581,2026-07-20T14:25:04,Zone 3,zomato,delivered,192,985,2958,,true
490708,2026-07-20T14:26:08,Zone 1,swiggy,delivered,345,773,2305,,false
490592,2026-07-20T14:32:29,Zone 2,zomato,delivered,158,592,2091,,false
490561,2026-07-20T14:52:59,Zone 1,zomato,delivered,304,1114,2155,,false
490570,2026-07-20T15:31:15,Zone 2,zomato,delivered,174,503,1596,,false
490609,2026-07-20T17:09:57,Zone 3,swiggy,delivered,388,678,2008,,true
490741,2026-07-20T17:18:56,Zone 3,swiggy,cancelled,652,977,3059,weather_delay,true
490674,2026-07-20T18:00:09,Zone 2,zomato,delivered,441,613,1586,,true
490725,2026-07-20T18:10:03,Zone 1,swiggy,delivered,99,570,2132,,false
490621,2026-07-20T18:52:02,Zone 3,swiggy,delivered,417,1257,2708,,true
490738,2026-07-20T19:44:18,Zone 1,swiggy,delivered,399,1004,2304,,false
490746,2026-07-20T19:48:26,Zone 1,swiggy,delivered,121,498,1439,,false
490586,2026-07-20T19:52:09,Zone 3,zomato,delivered,352,1201,3147,,false
490647,2026-07-20T19:54:49,Zone 1,zomato,delivered,181,809,1904,,false
490670,2026-07-20T20:02:15,Zone 2,zomato,delivered,436,1457,2783,,false
490675,2026-07-20T20:08:12,Zone 3,zomato,delivered,225,1393,3227,,true
490644,2026-07-20T20:20:04,Zone 3,swiggy,delivered,519,1272,3340,,true
490731,2026-07-20T20:36:29,Zone 2,swiggy,cancelled,411,878,1938,courier_no_show,true
490575,2026-07-20T20:38:49,Zone 3,swiggy,delivered,163,1052,3048,,true
490665,2026-07-20T20:38:59,Zone 2,swiggy,delivered,99,868,2284,,false
490611,2026-07-20T20:42:44,Zone 1,swiggy,delivered,455,1004,2473,,false
490544,2026-07-20T21:10:51,Zone 2,swiggy,cancelled,343,695,2412,weather_delay,false
490654,2026-07-20T21:16:17,Zone 3,swiggy,delivered,382,846,2745,,true
490680,2026-07-20T21:31:02,Zone 3,zomato,delivered,103,577,1685,,true
490686,2026-07-20T21:52:44,Zone 3,swiggy,delivered,141,1335,2753,,true
490534,2026-07-20T21:53:33,Zone 3,swiggy,delivered,308,1096,3136,,false
490577,2026-07-20T21:57:11,Zone 3,zomato,delivered,340,1384,2531,,true
490564,2026-07-20T21:57:44,Zone 1,swiggy,delivered,293,541,1683,,false
490603,2026-07-20T22:19:47,Zone 3,zomato,cancelled,473,622,3186,weather_delay,false
490735,2026-07-20T22:22:58,Zone 3,zomato,cancelled,229,1271,3447,weather_delay,true
490648,2026-07-20T23:02:38,Zone 2,swiggy,delivered,259,987,2030,,true
490924,2026-07-21T06:26:59,Zone 1,swiggy,delivered,414,846,1644,,true
490874,2026-07-21T07:04:28,Zone 3,swiggy,delivered,394,591,2155,,true
490922,2026-07-21T09:34:32,Zone 1,swiggy,delivered,266,649,1920,,false
490832,2026-07-21T09:45:35,Zone 3,zomato,delivered,130,480,2098,,true
490764,2026-07-21T10:15:12,Zone 3,swiggy,delivered,358,1160,2676,,true
490753,2026-07-21T10:16:19,Zone 1,zomato,delivered,362,694,2091,,true
490928,2026-07-21T11:10:14,Zone 3,zomato,delivered,562,763,2718,,true
490901,2026-07-21T11:14:06,Zone 3,zomato,delivered,344,914,2045,,true
490867,2026-07-21T11:30:27,Zone 1,swiggy,delivered,256,751,1637,,false
490947,2026-07-21T11:37:25,Zone 1,swiggy,delivered,619,862,1720,,false
490774,2026-07-21T11:38:23,Zone 2,swiggy,delivered,170,988,2333,,false
490783,2026-07-21T11:43:11,Zone 2,swiggy,delivered,123,596,1802,,false
490801,2026-07-21T12:23:03,Zone 2,swiggy,delivered,183,733,1579,,false
490881,2026-07-21T12:42:37,Zone 2,swiggy,delivered,385,1256,2778,,true
490793,2026-07-21T12:43:09,Zone 3,swiggy,delivered,521,908,2152,,true
